surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory,malay,saheeh,yusufali
35,3663,فاطر,Faatir,The Originator,Meccan,35,3,35:3,22,5,434,174,FALSE,NA,NA,NA,"Wahai umat manusia, kenangkanlah nikmat Allah yang telah dikurniakanNya kepada kamu; tidak ada sama sekali yang menciptakan sesuatu selain daripada Allah; Ia memberi rezeki kepada kamu dari langit dan bumi. Tiada Tuhan melainkan Dia, maka mengapa kamu rela dipalingkan (dari menyembahnya)?
","O mankind, remember the favor of Allah upon you. Is there any creator other than Allah who provides for you from the heaven and earth? There is no deity except Him, so how are you deluded?","O men! Call to mind the grace of Allah unto you! is there a creator, other than Allah, to give you sustenance from heaven or earth? There is no god but He: how then are ye deluded away from the Truth?"
35,3664,فاطر,Faatir,The Originator,Meccan,35,4,35:4,22,5,435,174,FALSE,NA,NA,NA,"Dan jika mereka mendustakanmu (wahai Muhammad), maka sesungguhnya Rasul-rasul yang terdahulu sebelummu telah juga didustakan (oleh kaumnya masing-masing). Dan (Ingatlah), kepada Allah jualah dikembalikan segala urusan.
","And if they deny you, [O Muhammad] - already were messengers denied before you. And to Allah are returned [all] matters.","And if they reject thee, so were messengers rejected before thee: to Allah back for decision all affairs."
35,3665,فاطر,Faatir,The Originator,Meccan,35,5,35:5,22,5,435,174,FALSE,NA,NA,NA,"Wahai umat manusia, sesungguhnya janji Allah (membalas amal kamu) adalah benar; maka janganlah kamu diperdayakan oleh kemewahan hidup di dunia, dan janganlah Syaitan yang menjadi sebesar-besar penipu itu berpeluang menyebabkan kamu terpedaya dengan (kemurahan) Allah (lalu kamu lalai dan menderhaka).
","O mankind, indeed the promise of Allah is truth, so let not the worldly life delude you and be not deceived about Allah by the Deceiver.","O men! Certainly the promise of Allah is true. Let not then this present life deceive you, nor let the Chief Deceiver deceive you about Allah."
35,3666,فاطر,Faatir,The Originator,Meccan,35,6,35:6,22,5,435,174,FALSE,NA,NA,NA,"Sesungguhnya Syaitan adalah musuh bagi kamu, maka jadikanlah dia musuh (yang mesti dijauhi tipu dayanya); sebenarnya dia hanyalah mengajak golongannya supaya menjadi dari penduduk neraka.
","Indeed, Satan is an enemy to you; so take him as an enemy. He only invites his party to be among the companions of the Blaze.","Verily Satan is an enemy to you: so treat him as an enemy. He only invites his adherents, that they may become Companions of the Blazing Fire."
35,3667,فاطر,Faatir,The Originator,Meccan,35,7,35:7,22,5,435,174,FALSE,NA,NA,NA,"Orang-orang yang kafir, bagi mereka azab yang berat; dan orang-orang yang beriman serta beramal soleh, bagi mereka keampunan dan pahala yang besar.
","Those who disbelieve will have a severe punishment, and those who believe and do righteous deeds will have forgiveness and great reward.","For those who reject Allah, is a terrible Penalty: but for those who believe and work righteous deeds, is Forgiveness, and a magnificent Reward."
35,3668,فاطر,Faatir,The Originator,Meccan,35,8,35:8,22,5,435,174,FALSE,NA,NA,NA,"Maka (fikirkanlah) adakah orang yang diperelokkan kepadanya amal buruknya (oleh Syaitan) lalu ia memandangnya dan mempercayainya baik, (bolehkah disifatkan sebagai orang yang menjalankan peraturan yang ditetapkan Allah untuk memberi hidayah kepadanya, atau sebaliknya) ? Kerana sesungguhnya Allah menyesatkan sesiapa yang dikehendakiNya, dan Ia juga memberi hidayah petunjuk kepada sesiapa yang dikehendakiNya. Oleh itu, janganlah engkau membinasakan dirimu (wahai Muhammad) kerana menanggung dukacita terhadap kesesatan mereka. Sesungguhnya Allah Maha Mengetahui akan apa yang mereka kerjakan.
","Then is one to whom the evil of his deed has been made attractive so he considers it good [like one rightly guided]? For indeed, Allah sends astray whom He wills and guides whom He wills. So do not let yourself perish over them in regret. Indeed, Allah is Knowing of what they do.","Is he, then, to whom the evil of his conduct is made alluring, so that he looks upon it as good, (equal to one who is rightly guided)? For Allah leaves to stray whom He wills, and guides whom He wills. So let not thy soul go out in (vainly) sighing after them: for Allah knows well all that they do!"
35,3669,فاطر,Faatir,The Originator,Meccan,35,9,35:9,22,5,435,174,FALSE,NA,NA,NA,"Dan Allah jualah yang menghantarkan angin, lalu angin itu menggerakkan awan, kemudian Kami halakan awan itu ke negeri yang mati (yang kering kontang); lalu Kami hidupkan bumi sesudah matinya dengan (hujan dari awan) itu. Sedemikian itu pula kebangkitan manusia (hidup semula sesudah mati).
","And it is Allah who sends the winds, and they stir the clouds, and We drive them to a dead land and give life thereby to the earth after its lifelessness. Thus is the resurrection.","It is Allah Who sends forth the Winds, so that they raise up the Clouds, and We drive them to a land that is dead, and revive the earth therewith after its death: even so (will be) the Resurrection!"
35,3670,فاطر,Faatir,The Originator,Meccan,35,10,35:10,22,5,435,174,FALSE,NA,NA,NA,"Sesiapa yang mahukan kemuliaan (maka hendaklah ia berusaha mencarinya dengan jalan mematuhi perintah Allah), kerana bagi Allah jualah segala kemuliaan. Kepada Allah lah naiknya segala perkataan yang baik (yang menegaskan iman dan tauhid, untuk dimasukkan ke dalam kira-kira balasan), dan amal yang soleh pula di angkatnya naik (sebagai amal yang makbul - yang memberi kemuliaan kepada yang melakukannya). Dan sebaliknya: orang-orang yang merancangkan kejahatan (untuk mendapat kemuliaan), adalah bagi mereka azab seksa yang berat; dan rancangan jahat mereka (kalau berkesan) akan rosak binasa.
","Whoever desires honor [through power] - then to Allah belongs all honor. To Him ascends good speech, and righteous work raises it. But they who plot evil deeds will have a severe punishment, and the plotting of those - it will perish.","If any do seek for glory and power,- to Allah belong all glory and power. To Him mount up (all) Words of Purity: It is He Who exalts each Deed of Righteousness. Those that lay Plots of Evil,- for them is a Penalty terrible; and the plotting of such will be void (of result)."
35,3671,فاطر,Faatir,The Originator,Meccan,35,11,35:11,22,5,435,174,FALSE,NA,NA,NA,"Dan Allah menciptakan kamu dari tanah, kemudian dari (setitis) air benih, kemudian Ia menjadikan kamu berpasangan (lelaki dan perempuan). Dan tiada mengandung seseorang perempuan (juga seekor betina), dan tidak pula satu-satunya melahirkan (anak yang dikandungnya) melainkan dengan keadaan yang diketahui Allah. Dan tidak diberikan seseorang berumur panjang, juga tidak dijadikan seseorang pendek umurnya, melainkan ada kadarnya di dalam Kitab Ilahi. Sesungguhnya yang demikian itu mudah sahaja kepada Allah.
","And Allah created you from dust, then from a sperm-drop; then He made you mates. And no female conceives nor does she give birth except with His knowledge. And no aged person is granted [additional] life nor is his lifespan lessened but that it is in a register. Indeed, that for Allah is easy.","And Allah did create you from dust; then from a sperm-drop; then He made you in pairs. And no female conceives, or lays down (her load), but with His knowledge. Nor is a man long-lived granted length of days, nor is a part cut off from his life, but is in a Decree (ordained). All this is easy to Allah."
35,3672,فاطر,Faatir,The Originator,Meccan,35,12,35:12,22,5,436,174,FALSE,NA,NA,NA,"Dan tidaklah sama keadaan dua laut (sekalipun satu jenisnya), yang satu tawar lagi memuaskan dahaga serta sesuai diminum, sementara yang satu lagi masin lagi pahit. Dan (kedua-duanya itu berfaedah kepada kamu): dari tiap-tiap satunya kamu dapat makan daging yang lembut - hidup-hidup, dan dapat pula kamu mengeluarkan benda-benda perhiasan untuk kamu memakainya; (selain itu) engkau melihat pula kapal-kapal membelah air belayar padanya; (diadakan semuanya itu) supaya kamu dapat mencari rezeki dari limpah kurnia Allah, dan supaya kamu bersyukur.
","And not alike are the two bodies of water. One is fresh and sweet, palatable for drinking, and one is salty and bitter. And from each you eat tender meat and extract ornaments which you wear, and you see the ships plowing through [them] that you might seek of His bounty; and perhaps you will be grateful.","Nor are the two bodies of flowing water alike,- the one palatable, sweet, and pleasant to drink, and the other, salt and bitter. Yet from each (kind of water) do ye eat flesh fresh and tender, and ye extract ornaments to wear; and thou seest the ships therein that plough the waves, that ye may seek (thus) of the Bounty of Allah that ye may be grateful."
35,3673,فاطر,Faatir,The Originator,Meccan,35,13,35:13,22,5,436,174,FALSE,NA,NA,NA,"Allah jua yang memasukkan malam pada siang dan memasukkan siang pada malam (silih berganti), dan Ia yang memudahkan peredaran matahari dan bulan; tiap-tiap satu dari keduanya beredar untuk suatu masa yang telah ditetapkan. Yang melakukan semuanya itu ialah Allah Tuhan kamu, bagiNyalah kuasa pemerintahan; sedang mereka yang kamu sembah - yang lain dari Allah - tidak mempunyai sesuatu pun walau senipis selaput biji kurma.
","He causes the night to enter the day, and He causes the day to enter the night and has subjected the sun and the moon - each running [its course] for a specified term. That is Allah, your Lord; to Him belongs sovereignty. And those whom you invoke other than Him do not possess [as much as] the membrane of a date seed.","He merges Night into Day, and he merges Day into Night, and he has subjected the sun and the moon (to his Law): each one runs its course for a term appointed. Such is Allah your Lord: to Him belongs all Dominion. And those whom ye invoke besides Him have not the least power."
35,3674,فاطر,Faatir,The Originator,Meccan,35,14,35:14,22,5,436,174,FALSE,NA,NA,NA,"Kalau kamu memohon kepada mereka (yang kamu sembah itu): mereka tidak mendengar permohonan kamu, dan kalaulah mereka mendengar pun, mereka tidak dapat memberikan apa yang kamu pohonkan itu; dan pada hari kiamat pula mereka mengingkari perbuatan syirik kamu. Dan (ingatlah) tidak ada yang dapat memberi tahu kepadamu (wahai Muhammad, akan hakikat yang sebenarnya) seperti yang diberikan Allah Yang Maha Mendalam PengetahuanNya.
","If you invoke them, they do not hear your supplication; and if they heard, they would not respond to you. And on the Day of Resurrection they will deny your association. And none can inform you like [one] Acquainted [with all matters].","If ye invoke them, they will not listen to your call, and if they were to listen, they cannot answer your (prayer). On the Day of Judgment they will reject your ""Partnership"". and none, (O man!) can tell thee (the Truth) like the One Who is acquainted with all things."
35,3675,فاطر,Faatir,The Originator,Meccan,35,15,35:15,22,5,436,175,FALSE,NA,NA,NA,"(Oleh kerana Allah menguasai segala-galanya, maka) wahai umat manusia, kamulah yang sentiasa berhajat kepada Allah (dalam segala perkara), sedang Allah Dia lah sahaja Yang Maha Kaya, lagi Maha Terpuji.
","O mankind, you are those in need of Allah, while Allah is the Free of need, the Praiseworthy.","O ye men! It is ye that have need of Allah: but Allah is the One Free of all wants, worthy of all praise."
35,3676,فاطر,Faatir,The Originator,Meccan,35,16,35:16,22,5,436,175,FALSE,NA,NA,NA,"Jika Ia mahu, nescaya Ia membinasakan kamu dan mendatangkan makhluk yang baharu.
","If He wills, He can do away with you and bring forth a new creation.","If He so pleased, He could blot you out and bring in a New Creation."
35,3677,فاطر,Faatir,The Originator,Meccan,35,17,35:17,22,5,436,175,FALSE,NA,NA,NA,"Dan (perlaksanaan) yang demikian itu tidaklah sukar bagi Allah.
",And that is for Allah not difficult.,Nor is that (at all) difficult for Allah.
35,3678,فاطر,Faatir,The Originator,Meccan,35,18,35:18,22,5,436,175,FALSE,NA,NA,NA,"Dan (ketahuilah), seseorang pemikul tldak akan memikul dosa perbuatan orang lain; dan jika seseorang yang berat tanggungnya (dengan dosa), memanggil (orang lain) untuk menolong memikul sama bebanan itu, tidak akan dapat dipikul sedikitpun daripadanya, walaupun orang yang diminta pertolongannya itu dari kerabatnya sendiri. Sesungguhnya engkau (wahai Muhammad) hanyalah memberi peringatan kepada orang-orang yang takut (melanggar hukum-hukum) Tuhan semasa mereka tidak dilihat orang dan semasa mereka tidak melihat azab Tuhan, serta mereka mendirikan sembahyang. Dan sesiapa yang membersihkan dirinya (dari segala yang dilarang) maka sesungguhnya ia melakukan pembersihan itu untuk kebaikan dirinya sendiri dan (ingatlah), kepada Allah jualah tempat kembali.
","And no bearer of burdens will bear the burden of another. And if a heavily laden soul calls [another] to [carry some of] its load, nothing of it will be carried, even if he should be a close relative. You can only warn those who fear their Lord unseen and have established prayer. And whoever purifies himself only purifies himself for [the benefit of] his soul. And to Allah is the [final] destination.",Nor can a bearer of burdens bear another's burdens if one heavily laden should call another to (bear) his load. Not the least portion of it can be carried (by the other). Even though he be nearly related. Thou canst but admonish such as fear their Lord unseen and establish regular Prayer. And whoever purifies himself does so for the benefit of his own soul; and the destination (of all) is to Allah.
35,3679,فاطر,Faatir,The Originator,Meccan,35,19,35:19,22,5,437,175,FALSE,NA,NA,NA,"Dan tidaklah sama orang buta dengan orang yang melihat.
","Not equal are the blind and the seeing,",The blind and the seeing are not alike;
35,3680,فاطر,Faatir,The Originator,Meccan,35,20,35:20,22,5,437,175,FALSE,NA,NA,NA,"Dan tidaklah sama gelap-gelita dengan cahaya yang terang-benderang,
","Nor are the darknesses and the light,",Nor are the depths of Darkness and the Light;
35,3681,فاطر,Faatir,The Originator,Meccan,35,21,35:21,22,5,437,175,FALSE,NA,NA,NA,"Dan tidaklah sama suasana yang teduh dengan yang kencang panasnya.
","Nor are the shade and the heat,",Nor are the (chilly) shade and the (genial) heat of the sun:
35,3682,فاطر,Faatir,The Originator,Meccan,35,22,35:22,22,5,437,175,FALSE,NA,NA,NA,"Dan (Demikianlah pula) tidaklah sama orang-orang yang hidup dengan orang-orang yang mati. Sesungguhnya Allah, (menurut undang-undang peraturanNya), dapat menjadikan sesiapa yang dikehendakinya mendengar (ajaran-ajaran Kitab Allah serta menerimanya), dan (engkau wahai Muhammad) tidak dapat menjadikan orang-orang yang di dalam kubur mendengar (dan menerimanya).
","And not equal are the living and the dead. Indeed, Allah causes to hear whom He wills, but you cannot make hear those in the graves.",Nor are alike those that are living and those that are dead. Allah can make any that He wills to hear; but thou canst not make those to hear who are (buried) in graves.
35,3683,فاطر,Faatir,The Originator,Meccan,35,23,35:23,22,5,437,175,FALSE,NA,NA,NA,"Engkau tidak lain hanyalah seorang Rasul pemberi ingatan dan amaran.
","You, [O Muhammad], are not but a warner.",Thou art no other than a warner.
35,3684,فاطر,Faatir,The Originator,Meccan,35,24,35:24,22,5,437,175,FALSE,NA,NA,NA,"Sesungguhnya Kami mengutusmu dengan (Agama) yang benar, sebagai pembawa berita gembira (kepada orang-orang yang beriman) dan pemberi amaran (kepada orang-orang yang ingkar); dan tidak ada, sesuatu umat pun melainkan telah ada dalam kalangannya dahulu seorang Rasul pemberi ingatan dan amaran.
","Indeed, We have sent you with the truth as a bringer of good tidings and a warner. And there was no nation but that there had passed within it a warner.","Verily We have sent thee in truth, as a bearer of glad tidings, and as a warner: and there never was a people, without a warner having lived among them (in the past)."
35,3685,فاطر,Faatir,The Originator,Meccan,35,25,35:25,22,5,437,175,FALSE,NA,NA,NA,"Dan jika mereka (yang kafir itu) mendustakanmu, (maka yang demikian itu tidaklah menjadi hal) kerana sesungguhnya orang-orang yang terdahulu sebelum mereka telah juga mendustakan (Rasul masing-masing), mereka telah didatangi Rasul-rasulnya dengan membawa keterangan-keterangan (mukjizat) yang nyata dan Kitab-kitab (nasihat pengajaran) serta Kitab-kitab (syariat) yang terang jelas.
",And if they deny you - then already have those before them denied. Their messengers came to them with clear proofs and written ordinances and with the enlightening Scripture.,"And if they reject thee, so did their predecessors, to whom came their messengers with Clear Signs, Books of dark prophecies, and the Book of Enlightenment."
35,3686,فاطر,Faatir,The Originator,Meccan,35,26,35:26,22,5,437,175,FALSE,NA,NA,NA,"Kemudian Aku timpakan orang-orang kafir itu dengan azab yang membinasakan, maka perhatikanlah bagaimana buruknya akibat kemurkaanKu (menimpa mereka).
","Then I seized the ones who disbelieved, and how [terrible] was My reproach.",In the end did I punish those who rejected Faith: and how (terrible) was My rejection (of them)!
35,3687,فاطر,Faatir,The Originator,Meccan,35,27,35:27,22,5,437,175,FALSE,NA,NA,NA,"Tidakkah engkau melihat bahawa Allah menurunkan hujan dari langit, lalu Kami keluarkan dengan air hujan itu buah-buahan yang berlainan jenis dan rupanya; dan di antara gunung-ganang pula ada yang mempunyai jalur-jalur serta lorong-lorong putih dan merah, yang berlainan warnanya (tua dan muda) dan ada juga yang hitam legam;
","Do you not see that Allah sends down rain from the sky, and We produce thereby fruits of varying colors? And in the mountains are tracts, white and red of varying shades and [some] extremely black.","Seest thou not that Allah sends down rain from the sky? With it We then bring out produce of various colours. And in the mountains are tracts white and red, of various shades of colour, and black intense in hue."
35,3688,فاطر,Faatir,The Originator,Meccan,35,28,35:28,22,5,437,175,FALSE,NA,NA,NA,"Dan demikian pula di antara manusia dan binatang-binatang yang melata serta binatang-binatang ternak, ada yang berlainan jenis dan warnanya? Sebenarnya yang menaruh bimbang dan takut (melanggar perintah) Allah dari kalangan hamba-hambaNya hanyalah orang-orang yang berilmu. Sesungguhnya Allah Maha Kuasa, lagi Maha Pengampun.
","And among people and moving creatures and grazing livestock are various colors similarly. Only those fear Allah, from among His servants, who have knowledge. Indeed, Allah is Exalted in Might and Forgiving.","And so amongst men and crawling creatures and cattle, are they of various colours. Those truly fear Allah, among His Servants, who have knowledge: for Allah is Exalted in Might, Oft-Forgiving."
35,3689,فاطر,Faatir,The Originator,Meccan,35,29,35:29,22,5,437,175,FALSE,NA,NA,NA,"Sesungguhnya orang-orang yang selalu membaca Kitab Allah dan tetap mendirikan sembahyang serta mendermakan dari apa yang Kami kurniakan kepada mereka, secara bersembunyi atau secara terbuka, mereka (dengan amalan yang demikian) mengharapkan sejenis perniagaan yang tidak akan mengalami kerugian;
","Indeed, those who recite the Book of Allah and establish prayer and spend [in His cause] out of what We have provided them, secretly and publicly, [can] expect a profit that will never perish -","Those who rehearse the Book of Allah, establish regular Prayer, and spend (in Charity) out of what We have provided for them, secretly and openly, hope for a commerce that will never fail:"
35,3690,فاطر,Faatir,The Originator,Meccan,35,30,35:30,22,5,437,175,FALSE,NA,NA,NA,"Supaya Allah menyempurnakan pahala mereka dan menambahi mereka dari limpah kurniaNya. Sesungguhnya Allah Maha Pengampun, lagi sentiasa membalas dengan sebaik-baiknya (akan orang-orang yang bersyukur kepadaNya).
","That He may give them in full their rewards and increase for them of His bounty. Indeed, He is Forgiving and Appreciative.","For He will pay them their meed, nay, He will give them (even) more out of His Bounty: for He is Oft-Forgiving, Most Ready to appreciate (service)."
35,3691,فاطر,Faatir,The Originator,Meccan,35,31,35:31,22,5,438,175,FALSE,NA,NA,NA,"Dan Al-Quran yang Kami wahyukan kepadamu (wahai Muhammad) ialah yang benar (segala-galanya) yang tetap mengesahkan Kitab-kitab yang diturunkan sebelumnya. Sesungguhnya Allah Maha Mengetahui dengan sedalam-dalamnya akan keadaan sekalian hambaNya, lagi Maha Melihat dan memerhatikan.
","And that which We have revealed to you, [O Muhammad], of the Book is the truth, confirming what was before it. Indeed, Allah, of His servants, is Acquainted and Seeing.","That which We have revealed to thee of the Book is the Truth,- confirming what was (revealed) before it: for Allah is assuredly- with respect to His Servants - well acquainted and Fully Observant."
35,3692,فاطر,Faatir,The Originator,Meccan,35,32,35:32,22,5,438,175,FALSE,NA,NA,NA,"Kemudian Kami jadikan Al- Quran itu diwarisi oleh orang-orang yang Kami pilih dari kalangan hamba-hamba Kami; maka di antara mereka ada yang berlaku zalim kepada dirinya sendiri (dengan tidak mengindahkan ajaran Al-Quran), dan di antaranya ada yang bersikap sederhana, dan di antaranya pula ada yang mendahului (orang lain) dalam berbuat kebaikan dengan izin Allah. Yang demikian itu ialah limpah kurnia yang besar (dari Allah semata-mata).
","Then we caused to inherit the Book those We have chosen of Our servants; and among them is he who wrongs himself, and among them is he who is moderate, and among them is he who is foremost in good deeds by permission of Allah. That [inheritance] is what is the great bounty.","Then We have given the Book for inheritance to such of Our Servants as We have chosen: but there are among them some who wrong their own souls; some who follow a middle course; and some who are, by Allah's leave, foremost in good deeds; that is the highest Grace."
35,3693,فاطر,Faatir,The Originator,Meccan,35,33,35:33,22,5,438,175,FALSE,NA,NA,NA,"(Balasan mereka ialah) Syurga - syurga "" Adn "", yang mereka akan masukinya; mereka dihiaskan di dalamnya dengan gelang-gelang tangan dari emas dan mutiara; dan pakaian mereka di situ adalah dari sutera.
","[For them are] gardens of perpetual residence which they will enter. They will be adorned therein with bracelets of gold and pearls, and their garments therein will be silk.",Gardens of Eternity will they enter: therein will they be adorned with bracelets of gold and pearls; and their garments there will be of silk.
35,3694,فاطر,Faatir,The Originator,Meccan,35,34,35:34,22,5,438,175,FALSE,NA,NA,NA,"Dan (sebagai bersyukur) berkatalah mereka: ""Segala puji tertentu bagi Allah, yang telah menghapuskan perasaan dukacita dari kami; Sesungguhnya Tuhan kami Maha Pengampun, lagi sentiasa memberi balasan yang sebaik-baiknya (kepada orang-orang yang taat);
","And they will say, ""Praise to Allah, who has removed from us [all] sorrow. Indeed, our Lord is Forgiving and Appreciative -","And they will say: ""Praise be to Allah, Who has removed from us (all) sorrow: for our Lord is indeed Oft-Forgiving Ready to appreciate (service):"
35,3695,فاطر,Faatir,The Originator,Meccan,35,35,35:35,22,5,438,175,FALSE,NA,NA,NA,"Tuhan yang telah menempatkan kami di tempat tinggal yang kekal, dengan limpah kurniaNya semata-mata. Kami tidak akan merasa penat lelah di situ, dan Kami juga di situ tidak akan merasa letih lesu"".
","He who has settled us in the home of duration out of His bounty. There touches us not in it any fatigue, and there touches us not in it weariness [of mind].""","""Who has, out of His Bounty, settled us in a Home that will last: no toil nor sense of weariness shall touch us therein."""
35,3696,فاطر,Faatir,The Originator,Meccan,35,36,35:36,22,5,438,175,FALSE,NA,NA,NA,"Dan orang-orang yang kafir, bagi mereka neraka Jahannam; mereka tidak dijatuhkan hukuman bunuh supaya mereka mati (dan terlepas dari seksa), dan tidak pula diringankan azab neraka itu dari mereka; dan demikianlah Kami membalas tiap-tiap orang yang melampau kufurnya.
","And for those who disbelieve will be the fire of Hell. [Death] is not decreed for them so they may die, nor will its torment be lightened for them. Thus do we recompense every ungrateful one.","But those who reject (Allah) - for them will be the Fire of Hell: No term shall be determined for them, so they should die, nor shall its Penalty be lightened for them. Thus do We reward every ungrateful one!"
35,3697,فاطر,Faatir,The Originator,Meccan,35,37,35:37,22,5,438,175,FALSE,NA,NA,NA,"Dan mereka menjerit-jerit di dalam neraka itu (sambil merayu): ""Wahai Tuhan kami, keluarkanlah kami (dari azab ini); kami akan mengerjakan amal-amal yang soleh, yang lain dari apa yang kami pernah kerjakan. (lalu Allah menempelak mereka): ""Bukankah Kami telah melanjutkan umur kamu dan memberikan masa yang cukup untuk berfikir dan beringat padanya oleh sesiapa yang suka berfikir dan beringat? Dan kamu pula telah didatangi oleh Rasul (Kami) yang memberi amaran oleh itu, rasalah (azab seksa), kerana orang-orang yang zalim tidak akan beroleh sesiapapun yang dapat memberikan pertolongan"".
","And they will cry out therein, ""Our Lord, remove us; we will do righteousness - other than what we were doing!"" But did We not grant you life enough for whoever would remember therein to remember, and the warner had come to you? So taste [the punishment], for there is not for the wrongdoers any helper.","Therein will they cry aloud (for assistance): ""Our Lord! Bring us out: we shall work righteousness, not the (deeds) we used to do!"" - ""Did We not give you long enough life so that he that would should receive admonition? and (moreover) the warner came to you. So taste ye (the fruits of your deeds): for the wrong-doers there is no helper."""
35,3698,فاطر,Faatir,The Originator,Meccan,35,38,35:38,22,5,438,175,FALSE,NA,NA,NA,"Sesungguhnya Allah mengetahui segala rahsia di langit dan di bumi; sesungguhnya Ia mengetahui akan segala (isi hati) yang terkandung di dalam dada.
","Indeed, Allah is Knower of the unseen [aspects] of the heavens and earth. Indeed, He is Knowing of that within the breasts.",Verily Allah knows (all) the hidden things of the heavens and the earth: verily He has full knowledge of all that is in (men's) hearts.
35,3699,فاطر,Faatir,The Originator,Meccan,35,39,35:39,22,5,439,175,FALSE,NA,NA,NA,"Dia lah yang menjadikan kamu orang-orang yang berkuasa di muka bumi silih berganti; oleh itu sesiapa yang kufur ingkar maka balasan kufurnya itu akan menimpa dirinya sendiri; dan orang-orang yang kafir, kufurnya tidak menambahkan mereka di sisi Tuhan mereka melainkan kemurkaan dan kehinaan; dan juga orang-orang yang kafir itu, kufurnya tidak menambahkan mereka melainkan kerugian jua.
",It is He who has made you successors upon the earth. And whoever disbelieves - upon him will be [the consequence of] his disbelief. And the disbelief of the disbelievers does not increase them in the sight of their Lord except in hatred; and the disbelief of the disbelievers does not increase them except in loss.,"He it is That has made you inheritors in the earth: if, then, any do reject (Allah), their rejection (works) against themselves: their rejection but adds to the odium for the Unbelievers in the sight of their Lord: their rejection but adds to (their own) undoing."
35,3700,فاطر,Faatir,The Originator,Meccan,35,40,35:40,22,5,439,175,FALSE,NA,NA,NA,"Katakanlah (wahai Muhammad): ""Sudahkah kamu mengetahui kekuasaan dan kelayakan makhluk-makhluk yang kamu jadikan sekutu-sekutu, yang kamu seru dan sembah selain Allah? Tunjukkanlah kepadaku apa yang mereka telah ciptakan dari bahagian bumi ini?. Atau adakah mereka mempunyai sebarang perkongsian (dengan Allah) dalam mencipta dan menguruskan langit? Atau pernahkah Kami memberi mereka sebuah Kitab (mengakui mereka menjadi kongsi Kami), maka (dengan itu menjadilah) perkongsian mereka berdasarkan keterangan yang terdapat dari Kitab itu? ""(Tidak ada sesuatu alasan pun) bahkan orang-orang yang zalim itu, terpedaya dengan kata-kata yang disebutkan oleh setengahnya kepada yang lain, kata-kata yang hanya menjanjikan perkara yang tidak benar.
","Say, ""Have you considered your 'partners' whom you invoke besides Allah? Show me what they have created from the earth, or have they partnership [with Him] in the heavens? Or have We given them a book so they are [standing] on evidence therefrom? [No], rather, the wrongdoers do not promise each other except delusion.""","Say: ""Have ye seen (these) 'Partners' of yours whom ye call upon besides Allah? Show Me what it is they have created in the (wide) earth. Or have they a share in the heavens? Or have We given them a Book from which they (can derive) clear (evidence)?- Nay, the wrong-doers promise each other nothing but delusions."
35,3701,فاطر,Faatir,The Originator,Meccan,35,41,35:41,22,5,439,176,FALSE,NA,NA,NA,"Sesungguhnya Allah menahan dan memelihara langit dan bumi supaya tidak berganjak dari peraturan dan keadaan yang ditetapkan baginya; dan jika keduanya (ditakdirkan) berganjak maka tidak ada sesiapapun yang dapat menahannya daripada berlaku demikian selain dari Allah. Sesungguhnya Ia Maha Penyabar, lagi Maha Pengampun.
","Indeed, Allah holds the heavens and the earth, lest they cease. And if they should cease, no one could hold them [in place] after Him. Indeed, He is Forbearing and Forgiving.","It is Allah Who sustains the heavens and the earth, lest they cease (to function): and if they should fail, there is none - not one - can sustain them thereafter: Verily He is Most Forbearing, Oft-Forgiving."
35,3702,فاطر,Faatir,The Originator,Meccan,35,42,35:42,22,5,439,176,FALSE,NA,NA,NA,"Dan mereka bersumpah dengan nama Allah dengan sebebar-benar sumpahnya: demi sesungguhnya jika datang kepada mereka seorang Rasul pemberi ingatan dan amaran, sudah tentu mereka akan menjadi orang-orang yang lebih betul jalan agamanya dari sebarang umat yang lain. Setelah datang kepada mereka seorang Rasul pemberi ingatan dan amaran, (maka kedatangannya itu) hanya menyebabkan mereka bertambah liar dari kebenaran,
","And they swore by Allah their strongest oaths that if a warner came to them, they would be more guided than [any] one of the [previous] nations. But when a warner came to them, it did not increase them except in aversion.","They swore their strongest oaths by Allah that if a warner came to them, they would follow his guidance better than any (other) of the Peoples: But when a warner came to them, it has only increased their flight (from righteousness),-"
35,3703,فاطر,Faatir,The Originator,Meccan,35,43,35:43,22,5,439,176,FALSE,NA,NA,NA,"Sambil bersikap sombong takbur di muka bumi dan berusaha merancangkan rancangan-rancangan jahat (terhadap Rasul itu), sedang rancangan yang jahat itu tidak menimpa melainkan orang yang menjalankannya. (Dengan keadaan yang demikian, maka) tidak ada yang mereka tunggu selain daripada berlakunya kebinasaan menimpa mereka (sebagaimana yang telah menimpa) orang-orang kafir yang telah lalu. Kerana engkau tidak sekali-kali akan mendapati sebarang perubahan bagi "" Sunnatullah "" (undang-undang peraturan Allah), dan engkau tidak sekali-kali akan mendapati sebarang penukaran bagi perjalanan "" Sunnatullah "" itu.
","[Due to] arrogance in the land and plotting of evil; but the evil plot does not encompass except its own people. Then do they await except the way of the former peoples? But you will never find in the way of Allah any change, and you will never find in the way of Allah any alteration.","On account of their arrogance in the land and their plotting of Evil, but the plotting of Evil will hem in only the authors thereof. Now are they but looking for the way the ancients were dealt with? But no change wilt thou find in Allah's way (of dealing): no turning off wilt thou find in Allah's way (of dealing)."
